uuid,activation_date,total_cost,product_name,customer_gender,long,lat,country,follow_on_cost,downpmt_cost,contract_days,follow_on_days,receivable_per_day,organization,exchange_rate,adm2
815d4146,2022-08-24,16447.36842,SunClassic + Radio,Female,39.431,0.449,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,GARISSA
8168fc2a,2023-11-14,10964.91228,SunClassic,Male,38.079,-0.171,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,THARAKA-NITHI
8169e368,2022-12-08,16447.36842,SunClassic + Radio,Female,35.639,-1.558,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAROK
816a0869,2021-02-01,10964.91228,SunClassic,Female,36.009,1.384,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
816a93f4,2024-06-01,41152.26337,SunCookstove,Female,7.154,7.792,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kogi
8170fe36,2023-04-29,16447.36842,SunClassic + Radio,Female,36.976,-0.402,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NYERI
8171363f,2023-05-02,82304.52675,SunExtra + Radio,Female,5.827,10.719,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Niger
8.17E+14,2021-07-07,10964.91228,SunClassic,Female,36.085,2.673,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
81732fab,2024-03-17,41152.26337,SunClassic,Female,7.481,11.688,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Katsina
817377a1,2024-09-08,10964.91228,SunClassic,Female,40.37,0.087,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
81756d9f,2022-06-11,10964.91228,SunClassic,Female,39.519,1.354,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
817a1bd8,2021-08-07,16447.36842,SunClassic + Radio,Female,36.451,1.848,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TURKANA
81832ebe,2021-06-12,10964.91228,SunClassic,Male,40.447,3.304,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MANDERA
8183be4a,2024-09-17,10964.91228,SunCookstove,Male,39.18,1.417,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
8183f854,2024-06-21,21929.82456,SunExtra + Radio,Female,36.2,2.538,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TURKANA
818927fa,2023-08-12,16447.36842,SunClassic + Radio,Female,35.737,2.274,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TURKANA
8189f46f,2023-04-03,16447.36842,SunClassic + Radio,Male,38.017,1.322,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
81973a24,2024-08-16,10964.91228,SunClassic,Female,35.968,-0.728,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
8.20E+04,2022-11-19,16447.36842,SunClassic + Radio,Male,37.273,-1.271,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MACHAKOS
81983f91,2022-08-09,109649.1228,SunPump,Female,40.461,1.561,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,WAJIR
81994150,2024-04-27,10964.91228,SunClassic,Female,35.664,-0.039,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,BARINGO
819af6f8,2021-08-27,41152.26337,SunCookstove,Male,8.236,11.289,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kaduna
819bc21e,2024-01-04,41152.26337,SunClassic,Male,11.32,10.347,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Gombe
819c9d8a,2022-08-07,10964.91228,SunCookstove,Male,39.13,-1.489,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
819f1e21,2021-08-06,10964.91228,SunClassic,Male,40.458,0.269,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
81a1a9e2,2021-10-30,16447.36842,SunClassic + Radio,Female,35.918,1.324,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,BARINGO
81a372f4,2024-05-18,10964.91228,SunCookstove,Female,39.246,2.2,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
81aa3a61,2023-10-03,10964.91228,SunClassic,Female,39.463,-0.985,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
81aa6127,2023-11-29,10964.91228,SunClassic,Female,38.416,-0.24,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
81abf388,2024-02-14,16447.36842,SunClassic + Radio,Male,35.729,1.507,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WEST POKOT
81ac8200,2022-06-22,16447.36842,SunClassic + Radio,Male,38.989,-1.111,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TANA RIVER
81b0b139,2024-07-14,10964.91228,SunClassic,Male,35.294,2.016,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WEST POKOT
81b4130e,2023-02-10,16447.36842,SunClassic + Radio,Female,40.251,-1.274,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,GARISSA
81b6fa01,2024-02-04,10964.91228,SunCookstove,Female,38.976,1.696,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
81b76f40,2024-04-16,10964.91228,SunCookstove,Female,37.811,0.043,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MERU
81c109cd,2024-08-20,21929.82456,SunExtra + Radio,Male,36.515,-1.404,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,KAJIADO
81c245da,2023-01-13,10964.91228,SunClassic,Female,40.44,0.364,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
81c2b080,2024-04-28,82304.52675,SunExtra + Radio,Female,9.142,11.178,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Bauchi
81cd6011,2023-12-01,10964.91228,SunCookstove,Male,37.796,3.219,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
81d00e34,2022-10-11,21929.82456,SunExtra + Radio,Female,39.463,-1.383,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TANA RIVER
81d6bc5b,2022-08-16,109649.1228,SunPump,Female,36.803,2.356,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,SAMBURU
81d85850,2024-09-02,21929.82456,SunExtra + Radio,Male,39.825,-0.785,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TANA RIVER
81da85a4,2023-03-28,41152.26337,SunCookstove,Female,9.226,11.888,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Jigawa
81db834d,2024-04-08,109649.1228,SunPump,Male,38.85,-0.164,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,TANA RIVER
81e1aa31,2024-06-17,102880.6584,SunSuper TV,Female,8.402,10.578,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Kaduna
81e39439,2024-09-29,16447.36842,SunClassic + Radio,Male,39.684,-1.29,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TANA RIVER
81e5aea8,2023-07-30,109649.1228,SunPump,Female,37.25,0.444,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,LAIKIPIA
81e6e661,2023-12-19,10964.91228,SunCookstove,Male,39.197,0.776,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
81f2810b,2023-04-03,21929.82456,SunExtra + Radio,Female,38.423,0.027,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,ISIOLO
81f29bc0,2024-02-19,102880.6584,SunSuper TV,Female,5.702,9.291,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Niger
81f421be,2022-02-14,102880.6584,SunSuper TV,Female,5.228,7.816,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Ekiti
81f6cabe,2023-10-26,41152.26337,SunCookstove,Male,11.281,11.318,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Yobe
81f9319f,2024-02-28,10964.91228,SunClassic,Male,40.241,1.81,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
81f97c7c,2023-08-31,10964.91228,SunClassic,Male,35.753,-0.391,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAKURU
81fd1435,2023-10-31,27412.2807,SunSuper TV,Female,39.729,-1.215,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,TANA RIVER
81ff3567,2023-12-23,10964.91228,SunClassic,Male,39.838,-1.128,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
82030982,2023-11-29,10964.91228,SunClassic,Female,36.794,2.352,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
82065f9f,2024-06-15,16447.36842,SunClassic + Radio,Male,39.333,-1.196,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TANA RIVER
82077afc,2024-10-04,16447.36842,SunClassic + Radio,Female,38.433,1.74,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
82115f80,2023-02-15,16447.36842,SunClassic + Radio,Female,37.43,-0.709,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KIRINYAGA
82155bd8,2023-08-04,10964.91228,SunClassic,Female,39.239,1.218,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
82173c04,2023-05-16,82304.52675,SunExtra + Radio,Female,7.795,10.509,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Kaduna
821be783,2024-06-20,109649.1228,SunPump,Female,37.575,-0.101,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,MERU
821ce9bb,2024-01-09,10964.91228,SunClassic,Male,35.657,2.154,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
821d08fe,2024-08-18,16447.36842,SunClassic + Radio,Female,35.78,-0.187,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAKURU
8220695f,2023-03-18,82304.52675,SunExtra + Radio,Male,11.173,8.403,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Taraba
822751c2,2024-02-07,10964.91228,SunClassic,Female,40.241,0.151,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
8229b2e2,2023-10-22,61728.39506,SunClassic + Radio,Female,10.216,8.265,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Taraba
822e3344,2024-04-20,10964.91228,SunCookstove,Female,40.395,-0.779,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
823ad125,2024-08-04,61728.39506,SunClassic + Radio,Male,5.997,9.609,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Niger
82404672,2024-08-12,82304.52675,SunExtra + Radio,Male,5.032,7.689,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Ekiti
82425aba,2024-08-19,16447.36842,SunClassic + Radio,Female,38.467,0.781,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
82430863,2023-11-12,102880.6584,SunSuper TV,Female,10.857,10.659,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Gombe
8243ad66,2024-07-30,16447.36842,SunClassic + Radio,Male,37.215,-1.431,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MACHAKOS
82471683,2022-08-26,21929.82456,SunExtra + Radio,Female,36.985,1.087,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
825294b9,2024-10-09,21929.82456,SunExtra + Radio,Male,37.676,1.083,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
8254d376,2022-10-12,16447.36842,SunClassic + Radio,Female,38.16,0.554,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
825cb27c,2024-05-19,21929.82456,SunExtra + Radio,Male,39.878,-1.433,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TANA RIVER
82616623,2024-06-10,10964.91228,SunClassic,Female,38.393,2.21,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
8264be95,2023-06-02,16447.36842,SunClassic + Radio,Female,36.428,-1.191,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KAJIADO
8266808f,2022-12-24,16447.36842,SunClassic + Radio,Female,35.855,-0.966,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAROK
8268b487,2022-03-25,41152.26337,SunCookstove,Male,7.743,12.457,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Katsina
826a98dd,2023-06-07,102880.6584,SunSuper TV,Female,6.142,9.949,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Niger
826cf573,2023-11-12,16447.36842,SunClassic + Radio,Male,40.37,0.082,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,GARISSA
826dedd4,2024-07-26,16447.36842,SunClassic + Radio,Female,40.23,2.476,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
826f6e8b,2023-04-21,10964.91228,SunClassic,Male,35.538,-1.49,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
826fa93f,2023-10-30,102880.6584,SunSuper TV,Male,8.005,10.545,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Kaduna
827781ea,2023-01-30,21929.82456,SunExtra + Radio,Female,37.474,2.706,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,MARSABIT
82785c61,2022-06-22,10964.91228,SunClassic,Female,38.948,-0.839,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
827dbae5,2022-05-06,109649.1228,SunPump,Male,38.369,1.776,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,MARSABIT
82834616,2024-07-26,41152.26337,SunCookstove,Female,7.02,11.677,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Katsina
8285ed1f,2024-07-22,16447.36842,SunClassic + Radio,Male,36.226,-0.994,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAROK
8288d9e3,2022-03-15,109649.1228,SunPump,Female,39.097,-1.291,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,TANA RIVER
82897394,2023-02-17,16447.36842,SunClassic + Radio,Male,36.93,0.127,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,LAIKIPIA
828b4564,2024-06-25,10964.91228,SunClassic,Female,40.051,-0.494,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
828fcbef,2024-08-01,41152.26337,SunClassic,Female,7.865,8.208,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Nasarawa
82921ed7,2024-07-14,10964.91228,SunCookstove,Female,39.876,1.865,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
829601ff,2022-01-26,16447.36842,SunClassic + Radio,Male,37.438,1.939,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
829aff81,2022-04-18,16447.36842,SunClassic + Radio,Male,38.424,2.161,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
829d4231,2022-03-17,82304.52675,SunExtra + Radio,Female,9.065,9.029,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Plateau
82a134e0,2023-06-28,10964.91228,SunCookstove,Female,37.484,1.253,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
82a42d05,2022-08-16,10964.91228,SunClassic,Female,38.361,3.345,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
82a679bb,2022-06-06,16447.36842,SunClassic + Radio,Male,37.283,-1.105,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MACHAKOS
82a89f7b,2022-10-22,16447.36842,SunClassic + Radio,Female,39.937,1.081,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
82a96dce,2024-05-02,10964.91228,SunCookstove,Male,37.907,2.172,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
82aee660,2024-04-04,10964.91228,SunClassic,Female,39.787,-0.58,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
82b147f5,2024-01-24,109649.1228,SunPump,Female,35.984,2.681,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,TURKANA
82b18d7d,2023-09-25,16447.36842,SunClassic + Radio,Female,37.738,-1.156,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KITUI
82b82ef4,2024-02-04,82304.52675,SunExtra + Radio,Female,10.106,9.541,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Plateau
82bc4f4c,2024-06-06,16447.36842,SunClassic + Radio,Male,36.729,-0.13,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NYERI
82c4656a,2024-09-20,61728.39506,SunClassic + Radio,Female,5.813,10.526,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Niger
82c5751c,2021-04-05,21929.82456,SunExtra + Radio,Male,40.27,2.249,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,WAJIR
82c5e6db,2021-02-23,61728.39506,SunClassic + Radio,Male,4.853,9.69,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Niger
82c62ad4,2024-10-26,16447.36842,SunClassic + Radio,Female,35.791,-0.282,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAKURU
82c72e8c,2024-01-30,109649.1228,SunPump,Female,39.415,1.614,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,WAJIR
82c7b18c,2023-04-09,16447.36842,SunClassic + Radio,Male,36.88,-1.486,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KAJIADO
82c974dd,2022-12-09,10964.91228,SunClassic,Female,35.353,2.189,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
82c990b2,2024-10-12,61728.39506,SunClassic + Radio,Female,7.548,8.503,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Nasarawa
82d06747,2023-03-10,41152.26337,SunClassic,Female,6.369,7.944,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kogi
82d09e22,2024-03-11,61728.39506,SunClassic + Radio,Male,5.026,7.736,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Ekiti
82d21945,2024-05-09,109649.1228,SunPump,Male,39.773,2.944,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,WAJIR
82d26716,2023-01-05,10964.91228,SunClassic,Female,36.966,1.809,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
82d8ef12,2023-02-08,102880.6584,SunSuper TV,Female,8.47,9.054,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Nasarawa
82db253f,2024-03-29,16447.36842,SunClassic + Radio,Male,35.327,0.704,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,UASIN GISHU
82df43a9,2024-10-17,16447.36842,SunClassic + Radio,Male,35.254,0.778,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,UASIN GISHU
82e0321b,2021-01-16,61728.39506,SunClassic + Radio,Female,8.445,12.456,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kano
82e13ebb,2022-07-09,16447.36842,SunClassic + Radio,Female,35.282,0.167,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NANDI
82e14099,2024-07-21,21929.82456,SunExtra + Radio,Female,40.375,2.459,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,WAJIR
82e363e9,2021-12-11,10964.91228,SunClassic,Female,39.586,-0.307,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
82e3a14c,2021-01-08,10964.91228,SunCookstove,Female,36.451,0.659,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,LAIKIPIA
82e59445,2022-08-07,41152.26337,SunCookstove,Male,7.894,11.183,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kaduna
82e66ac2,2023-07-22,10964.91228,SunCookstove,Male,40.287,3.066,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MANDERA
82e68672,2024-02-16,16447.36842,SunClassic + Radio,Female,40.366,-0.812,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,GARISSA
82e6da72,2023-11-01,21929.82456,SunExtra + Radio,Female,37.182,1.51,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
82e6f0e4,2022-08-07,10964.91228,SunClassic,Female,38.703,2.564,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
82e7465b,2023-04-25,16447.36842,SunClassic + Radio,Male,40.481,2.128,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
82e7994f,2023-10-29,10964.91228,SunCookstove,Male,39.857,2.379,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
82e88bae,2023-09-21,82304.52675,SunExtra + Radio,Female,9.444,7.637,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Benue
82ea0166,2023-09-27,10964.91228,SunClassic,Female,39.226,0.678,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
82ea4dc1,2022-11-21,41152.26337,SunCookstove,Female,5.322,9.679,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Niger
82ea921f,2023-12-28,10964.91228,SunClassic,Female,39.891,-0.563,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
82ef938b,2023-10-06,21929.82456,SunExtra + Radio,Female,36.582,2.129,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TURKANA
82f04864,2022-07-03,10964.91228,SunClassic,Female,35.45,-0.831,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,BOMET
82f0aba9,2023-02-15,21929.82456,SunExtra + Radio,Male,39.352,-0.826,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TANA RIVER
82f18c3a,2022-05-02,411522.6337,SunPump,Male,9.468,10.847,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Bauchi
82f57610,2024-05-24,10964.91228,SunClassic,Male,36.968,0.88,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
82f67b34,2021-12-01,109649.1228,SunPump,Female,37.023,3.184,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,MARSABIT
82f688bc,2022-07-29,16447.36842,SunClassic + Radio,Female,38.315,2.175,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
